stage,stage_date,stage_start,stage_finish,stage_rank,gc_rank,gc_gap,rider_name,team_name,bonus_sec,gap_time,stage_time,did_finish
9,13.07.2025,Chinon,Châteauroux,154,119,+58:55,Barta Will,Movistar Team,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,155,72,+37:16,Mühlberger Gregor,Movistar Team,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,156,79,+41:48,Foss Tobias,INEOS Grenadiers,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,157,110,+53:09,Abrahamsen Jonas,Uno-X Mobility,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,158,155,+1:10:29,van den Berg Marijn,EF Education - EasyPost,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,159,163,+1:16:53,van Dijke Mick,Red Bull - BORA - hansgrohe,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,160,76,+40:08,García Pierna Raúl,Arkéa - B&B Hotels,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,161,112,+54:57,Barré Louis,Intermarché - Wanty,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,162,82,+43:10,Champoussin Clément,XDS Astana Team,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,163,61,+31:24,Velasco Simone,XDS Astana Team,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,164,70,+36:31,Lutsenko Alexey,Israel - Premier Tech,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,165,106,+51:46,Sivakov Pavel,UAE Team Emirates - XRG,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,166,100,+50:28,Tejada Harold,XDS Astana Team,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,167,56,+30:25,Higuita Sergio,XDS Astana Team,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,168,45,+25:28,Buitrago Santiago,Bahrain - Victorious,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,169,175,+1:30:25,Vercher Mattéo,Team TotalEnergies,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,170,69,+35:45,Burgaudeau Mathieu,Team TotalEnergies,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,171,111,+54:22,Vermeersch Gianni,Alpecin - Deceuninck,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,172,93,+47:15,Nys Thibau,Lidl - Trek,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,173,168,+1:17:40,Van Eetvelt Lennert,Lotto,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,174,143,+1:06:54,Thomas Benjamin,Cofidis,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,175,39,+24:09,Wellens Tim,UAE Team Emirates - XRG,,00:06:58,03:35:50,TRUE
9,13.07.2025,Chinon,Châteauroux,DNF,,,Almeida João,UAE Team Emirates - XRG,,,,FALSE
