stage,stage_date,stage_start,stage_finish,stage_rank,gc_rank,gc_gap,rider_name,team_name,bonus_sec,gap_time,stage_time,did_finish
20,26.07.2025,Nantua,Pontarlier,16,106,+4:31:58,Turgis Anthony,Team TotalEnergies,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,17,82,+3:51:34,Barré Louis,Intermarché - Wanty,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,18,22,+1:43:46,Meurisse Xandro,Alpecin - Deceuninck,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,19,60,+3:23:14,Gachignard Thomas,Team TotalEnergies,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,20,61,+3:25:28,Le Berre Mathis,Arkéa - B&B Hotels,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,21,100,+4:13:01,Louvel Matis,Israel - Premier Tech,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,22,89,+3:54:44,Pithie Laurence,Red Bull - BORA - hansgrohe,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,23,3,+11:09,Lipowitz Florian,Red Bull - BORA - hansgrohe,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,24,6,+20:14,Johannessen Tobias Halland,Uno-X Mobility,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,25,7,+22:35,Vauquelin Kévin,Arkéa - B&B Hotels,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,26,64,+3:26:29,Hoelgaard Markus,Uno-X Mobility,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,27,47,+2:58:52,Powless Neilson,EF Education - EasyPost,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,28,9,+28:02,Healy Ben,EF Education - EasyPost,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,29,68,+3:35:01,Schachmann Maximilian,Soudal Quick-Step,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,30,66,+3:33:12,Berckmoes Jenno,Lotto,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,31,67,+3:34:06,van Aert Wout,Team Visma | Lease a Bike,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,32,1,+0:00,Pogačar Tadej,UAE Team Emirates - XRG,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,33,113,+4:46:50,van Dijke Mick,Red Bull - BORA - hansgrohe,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,34,2,+4:24,Vingegaard Jonas,Team Visma | Lease a Bike,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,35,8,+25:30,Roglič Primož,Red Bull - BORA - hansgrohe,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,36,15,+1:17:30,Yates Simon,Team Visma | Lease a Bike,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,37,20,+1:36:15,Rodríguez Cristián,Arkéa - B&B Hotels,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,38,69,+3:35:02,Izagirre Ion,Cofidis,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,39,26,+2:15:58,García Pierna Raúl,Arkéa - B&B Hotels,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,40,32,+2:23:14,Van Wilder Ilan,Soudal Quick-Step,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,41,91,+3:58:25,Asgreen Kasper,EF Education - EasyPost,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,42,14,+1:08:19,Higuita Sergio,XDS Astana Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,43,21,+1:39:46,Madouas Valentin,Groupama - FDJ,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,44,4,+12:12,Onley Oscar,Team Picnic PostNL,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,45,73,+3:39:28,Naesen Oliver,Decathlon AG2R La Mondiale Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,46,77,+3:46:36,Tronchon Bastien,Decathlon AG2R La Mondiale Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,47,5,+17:12,Gall Felix,Decathlon AG2R La Mondiale Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,48,41,+2:47:05,Paret-Peintre Valentin,Soudal Quick-Step,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,49,90,+3:55:48,Teuns Dylan,Cofidis,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,50,57,+3:14:44,Leknessund Andreas,Uno-X Mobility,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,51,55,+3:12:28,Delettre Alexandre,Team TotalEnergies,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,52,83,+3:53:18,Mayrhofer Marius,Tudor Pro Cycling Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,53,78,+3:48:37,Hirschi Marc,Tudor Pro Cycling Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,54,18,+1:28:17,Mühlberger Gregor,Movistar Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,55,96,+4:06:51,Andresen Tobias Lund,Team Picnic PostNL,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,56,11,+34:34,O'Connor Ben,Team Jayco AlUla,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,57,12,+52:41,Arensman Thymen,INEOS Grenadiers,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,58,95,+4:04:16,Skujiņš Toms,Lidl - Trek,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,59,62,+3:26:11,Stuyven Jasper,Lidl - Trek,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,60,53,+3:10:10,Laurance Axel,INEOS Grenadiers,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,61,48,+2:59:04,Blackmore Joseph,Israel - Premier Tech,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,62,75,+3:44:45,Politt Nils,UAE Team Emirates - XRG,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,63,25,+2:12:52,Paret-Peintre Aurélien,Decathlon AG2R La Mondiale Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,64,30,+2:21:34,Buchmann Emanuel,Cofidis,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,65,70,+3:35:15,Foss Tobias,INEOS Grenadiers,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,66,115,+4:50:14,Watson Samuel,INEOS Grenadiers,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,67,31,+2:21:56,Rubio Einer,Movistar Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,68,42,+2:50:51,Storer Michael,Tudor Pro Cycling Team,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,69,16,+1:18:07,Martin Guillaume,Groupama - FDJ,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,70,52,+3:06:59,Woods Michael,Israel - Premier Tech,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,71,76,+3:46:02,Johannessen Anders Halland,Uno-X Mobility,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,72,29,+2:21:01,Soler Marc,UAE Team Emirates - XRG,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,73,13,+1:04:36,Narváez Jhonatan,UAE Team Emirates - XRG,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,74,101,+4:14:00,Schmid Mauro,Team Jayco AlUla,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,75,43,+2:52:39,Venturini Clément,Arkéa - B&B Hotels,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,76,94,+4:01:48,Touzé Damien,Cofidis,,00:07:04,04:13:13,TRUE
20,26.07.2025,Nantua,Pontarlier,77,50,+3:03:12,Armirail Bruno,Decathlon AG2R La Mondiale Team,,00:11:11,04:17:20,TRUE
20,26.07.2025,Nantua,Pontarlier,78,93,+4:01:44,Russo Clément,Groupama - FDJ,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,79,127,+5:10:40,Askey Lewis,Groupama - FDJ,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,80,46,+2:56:15,Baudin Alex,EF Education - EasyPost,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,81,120,+5:00:03,Naberman Tim,Team Picnic PostNL,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,82,23,+1:48:09,Barguil Warren,Team Picnic PostNL,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,83,81,+3:49:29,Aranburu Alex,Cofidis,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,84,88,+3:54:25,Neilands Krists,Israel - Premier Tech,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,85,129,+5:11:17,Drizners Jarrad,Lotto,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,86,84,+3:53:19,Van Moer Brent,Lotto,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,87,79,+3:49:05,Martinez Lenny,Bahrain - Victorious,,00:13:17,04:19:26,TRUE
20,26.07.2025,Nantua,Pontarlier,88,98,+4:11:17,Rickaert Jonas,Alpecin - Deceuninck,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,89,54,+3:10:19,Benoot Tiesj,Team Visma | Lease a Bike,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,90,36,+2:32:50,Berthet Clément,Decathlon AG2R La Mondiale Team,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,91,40,+2:45:48,Buitrago Santiago,Bahrain - Victorious,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,92,44,+2:54:34,Tejada Harold,XDS Astana Team,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,93,45,+2:56:00,Pacher Quentin,Groupama - FDJ,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,94,118,+4:54:53,Affini Edoardo,Team Visma | Lease a Bike,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,95,58,+3:14:57,Thomas Geraint,INEOS Grenadiers,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,96,28,+2:20:36,Campenaerts Victor,Team Visma | Lease a Bike,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,97,138,+5:24:23,Page Hugo,Intermarché - Wanty,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,98,111,+4:44:44,Penhoët Paul,Groupama - FDJ,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,99,17,+1:20:24,Kuss Sepp,Team Visma | Lease a Bike,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,100,65,+3:28:01,Verstrynge Emiel,Alpecin - Deceuninck,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,101,33,+2:25:40,Scotson Callum,Decathlon AG2R La Mondiale Team,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,102,24,+1:48:41,Yates Adam,UAE Team Emirates - XRG,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,103,104,+4:22:52,Wright Fred,Bahrain - Victorious,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,104,72,+3:37:01,Valgren Michael,EF Education - EasyPost,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,105,119,+4:56:31,Dainese Alberto,Tudor Pro Cycling Team,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,106,27,+2:16:15,Vlasov Aleksandr,Red Bull - BORA - hansgrohe,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,107,59,+3:17:45,Simmons Quinn,Lidl - Trek,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,108,102,+4:20:07,Barta Will,Movistar Team,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,109,105,+4:30:56,Moscon Gianni,Red Bull - BORA - hansgrohe,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,110,139,+5:26:41,Fredheim Stian,Uno-X Mobility,,00:22:17,04:28:26,TRUE
20,26.07.2025,Nantua,Pontarlier,111,132,+5:14:55,Girmay Biniam,Intermarché - Wanty,,00:22:27,04:28:36,TRUE
20,26.07.2025,Nantua,Pontarlier,112,130,+5:11:51,Cort Magnus,Uno-X Mobility,,00:22:27,04:28:36,TRUE
20,26.07.2025,Nantua,Pontarlier,113,74,+3:41:03,Oliveira Nelson,Movistar Team,,00:22:27,04:28:36,TRUE
20,26.07.2025,Nantua,Pontarlier,114,124,+5:06:33,Vercher Mattéo,Team TotalEnergies,,00:22:29,04:28:38,TRUE
20,26.07.2025,Nantua,Pontarlier,115,117,+4:53:18,García Cortina Iván,Movistar Team,,00:22:29,04:28:38,TRUE
20,26.07.2025,Nantua,Pontarlier,116,107,+4:33:49,Romeo Iván ,Movistar Team,,00:22:33,04:28:42,TRUE
20,26.07.2025,Nantua,Pontarlier,117,110,+4:42:51,Castrillo Pablo,Movistar Team,,00:22:33,04:28:42,TRUE
20,26.07.2025,Nantua,Pontarlier,118,116,+4:50:42,Nys Thibau,Lidl - Trek,,00:22:33,04:28:42,TRUE
20,26.07.2025,Nantua,Pontarlier,119,158,+5:48:25,Meeus Jordi,Red Bull - BORA - hansgrohe,,00:24:29,04:30:38,TRUE
20,26.07.2025,Nantua,Pontarlier,120,85,+3:53:27,Champoussin Clément,XDS Astana Team,,00:24:29,04:30:38,TRUE
20,26.07.2025,Nantua,Pontarlier,121,122,+5:02:54,Sepúlveda Eduardo,Lotto,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,122,87,+3:54:19,Sivakov Pavel,UAE Team Emirates - XRG,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,123,128,+5:11:07,Rutsch Jonas,Intermarché - Wanty,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,124,141,+5:29:16,Rex Laurenz,Intermarché - Wanty,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,125,126,+5:10:17,Mohorič Matej,Bahrain - Victorious,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,126,121,+5:02:34,Plapp Luke,Team Jayco AlUla,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,127,155,+5:43:51,Gradek Kamil,Bahrain - Victorious,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,128,123,+5:03:30,Stannard Robert,Bahrain - Victorious,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,129,109,+4:40:30,Swift Connor,INEOS Grenadiers,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,130,144,+5:33:48,Grignard Sébastien,Lotto,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,131,145,+5:34:56,Renard Alexis,Cofidis,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,132,131,+5:14:12,Dillier Silvan,Alpecin - Deceuninck,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,133,140,+5:28:50,Reinders Elmar,Team Jayco AlUla,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,134,137,+5:23:21,Durbridge Luke,Team Jayco AlUla,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,135,136,+5:22:38,Capiot Amaury,Arkéa - B&B Hotels,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,136,150,+5:38:24,Groenewegen Dylan,Team Jayco AlUla,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,137,147,+5:36:47,Van Lerberghe Bert,Soudal Quick-Step,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,138,153,+5:40:35,Démare Arnaud,Arkéa - B&B Hotels,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,139,149,+5:37:44,Boivin Guillaume,Israel - Premier Tech,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,140,97,+4:09:24,Haller Marco,Tudor Pro Cycling Team,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,141,152,+5:40:08,Mezgec Luka,Team Jayco AlUla,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,142,157,+5:46:00,Lienhard Fabian,Tudor Pro Cycling Team,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,143,151,+5:39:29,Bauhaus Phil,Bahrain - Victorious,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,144,134,+5:18:13,Flynn Sean,Team Picnic PostNL,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,145,148,+5:37:19,Merlier Tim,Soudal Quick-Step,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,146,133,+5:17:44,Bittner Pavel,Team Picnic PostNL,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,147,103,+4:22:29,Vermeersch Gianni,Alpecin - Deceuninck,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,148,63,+3:26:18,Burgaudeau Mathieu,Team TotalEnergies,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,149,159,+5:51:25,Theuns Edward,Lidl - Trek,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,150,146,+5:35:35,Milan Jonathan,Lidl - Trek,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,151,160,+5:51:40,Consonni Simone,Lidl - Trek,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,152,156,+5:44:11,van Sintmaartensdijk Roel,Intermarché - Wanty,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,153,143,+5:32:04,Braet Vito,Intermarché - Wanty,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,154,114,+4:48:20,Albanese Vincenzo,EF Education - EasyPost,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,155,92,+3:59:52,Lutsenko Alexey,Israel - Premier Tech,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,156,125,+5:09:57,Ackermann Pascal,Israel - Premier Tech,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,157,112,+4:46:23,Märkl Niklas,Team Picnic PostNL,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,158,154,+5:41:16,Thomas Benjamin,Cofidis,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,159,142,+5:29:35,De Lie Arnaud,Lotto,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,160,56,+3:13:20,Alaphilippe Julian,Tudor Pro Cycling Team,,00:28:49,04:34:58,TRUE
20,26.07.2025,Nantua,Pontarlier,DNS,,,Fedorov Yevgeniy,XDS Astana Team,,,,FALSE
