stage,stage_date,stage_start,stage_finish,stage_rank,gc_rank,gc_gap,rider_name,team_name,bonus_sec,gap_time,stage_time,did_finish
12,17.07.2025,Auch,Hautacam,17,59,+1:18:19,Armirail Bruno ,Decathlon AG2R La Mondiale Team,,00:10:46,04:32:05,TRUE
12,17.07.2025,Auch,Hautacam,18,16,+22:00,Narváez Jhonatan,UAE Team Emirates - XRG,,00:10:50,04:32:09,TRUE
12,17.07.2025,Auch,Hautacam,19,13,+18:10,Jegat Jordan,Team TotalEnergies,,00:11:47,04:33:06,TRUE
12,17.07.2025,Auch,Hautacam,20,31,+52:29,Paret-Peintre Aurélien ,Decathlon AG2R La Mondiale Team,,00:11:47,04:33:06,TRUE
12,17.07.2025,Auch,Hautacam,21,29,+49:19,Cras Steff ,Team TotalEnergies,,00:11:53,04:33:12,TRUE
12,17.07.2025,Auch,Hautacam,22,12,+17:56,Rodríguez Carlos ,INEOS Grenadiers,,00:12:31,04:33:50,TRUE
12,17.07.2025,Auch,Hautacam,23,28,+49:15,Yates Adam,UAE Team Emirates - XRG,,00:13:10,04:34:29,TRUE
12,17.07.2025,Auch,Hautacam,24,21,+33:00,Kuss Sepp,Team Visma | Lease a Bike,,00:13:30,04:34:49,TRUE
12,17.07.2025,Auch,Hautacam,25,11,+13:19,Healy Ben,EF Education - EasyPost,,00:13:38,04:34:57,TRUE
12,17.07.2025,Auch,Hautacam,26,35,+57:38,Velasco Simone ,XDS Astana Team,,00:13:38,04:34:57,TRUE
12,17.07.2025,Auch,Hautacam,27,72,+1:28:22,Costiou Ewen,Arkéa - B&B Hotels,,00:14:08,04:35:27,TRUE
12,17.07.2025,Auch,Hautacam,28,22,+35:14,Yates Simon,Team Visma | Lease a Bike,,00:15:07,04:36:26,TRUE
12,17.07.2025,Auch,Hautacam,29,18,+27:49,Skjelmose Mattias ,Lidl - Trek,,00:15:23,04:36:42,TRUE
12,17.07.2025,Auch,Hautacam,30,30,+51:13,Barguil Warren,Team Picnic PostNL,,00:15:53,04:37:12,TRUE
12,17.07.2025,Auch,Hautacam,31,39,+58:20,Mühlberger Gregor,Movistar Team,,00:16:00,04:37:19,TRUE
12,17.07.2025,Auch,Hautacam,32,20,+31:22,Buchmann Emanuel ,Cofidis,,00:16:00,04:37:19,TRUE
12,17.07.2025,Auch,Hautacam,33,15,+21:37,Mas Enric,Movistar Team,,00:16:00,04:37:19,TRUE
12,17.07.2025,Auch,Hautacam,34,33,+54:19,Vlasov Aleksandr ,Red Bull - BORA - hansgrohe,,00:16:00,04:37:19,TRUE
12,17.07.2025,Auch,Hautacam,35,63,+1:24:26,Buitrago Santiago ,Bahrain - Victorious,,00:16:00,04:37:19,TRUE
12,17.07.2025,Auch,Hautacam,36,65,+1:24:49,Tejada Harold ,XDS Astana Team,,00:16:00,04:37:19,TRUE
12,17.07.2025,Auch,Hautacam,37,68,+1:26:30,Storer Michael ,Tudor Pro Cycling Team,,00:16:00,04:37:19,TRUE
12,17.07.2025,Auch,Hautacam,38,24,+40:18,Madouas Valentin ,Groupama - FDJ,,00:17:09,04:38:28,TRUE
12,17.07.2025,Auch,Hautacam,39,23,+40:04,Arensman Thymen ,INEOS Grenadiers,,00:18:17,04:39:36,TRUE
12,17.07.2025,Auch,Hautacam,40,69,+1:26:34,Woods Michael ,Israel - Premier Tech,,00:18:17,04:39:36,TRUE
12,17.07.2025,Auch,Hautacam,41,51,+1:12:47,Wellens Tim ,UAE Team Emirates - XRG,,00:20:15,04:41:34,TRUE
12,17.07.2025,Auch,Hautacam,42,26,+43:46,Berthet Clément,Decathlon AG2R La Mondiale Team,,00:20:15,04:41:34,TRUE
12,17.07.2025,Auch,Hautacam,43,43,+1:03:39,Sweeny Harry ,EF Education - EasyPost,,00:20:42,04:42:01,TRUE
12,17.07.2025,Auch,Hautacam,44,41,+1:01:00,Venturini Clément ,Arkéa - B&B Hotels,,00:27:36,04:48:55,TRUE
12,17.07.2025,Auch,Hautacam,45,73,+1:31:13,Le Berre Mathis,Arkéa - B&B Hotels,,00:27:36,04:48:55,TRUE
12,17.07.2025,Auch,Hautacam,46,36,+58:02,Scotson Callum,Decathlon AG2R La Mondiale Team,,00:28:03,04:49:22,TRUE
12,17.07.2025,Auch,Hautacam,47,83,+1:37:16,Izagirre Ion ,Cofidis,,00:28:48,04:50:07,TRUE
12,17.07.2025,Auch,Hautacam,48,99,+1:45:40,Castrillo Pablo ,Movistar Team,,00:28:48,04:50:07,TRUE
12,17.07.2025,Auch,Hautacam,49,107,+1:54:18,Sivakov Pavel,UAE Team Emirates - XRG,,00:29:13,04:50:32,TRUE
12,17.07.2025,Auch,Hautacam,50,54,+1:15:47,Gachignard Thomas ,Team TotalEnergies,,00:29:13,04:50:32,TRUE
12,17.07.2025,Auch,Hautacam,51,44,+1:06:36,Van Wilder Ilan,Soudal Quick-Step,,00:29:13,04:50:32,TRUE
12,17.07.2025,Auch,Hautacam,52,109,+1:58:19,Romeo Iván ,Movistar Team,,00:29:13,04:50:32,TRUE
12,17.07.2025,Auch,Hautacam,53,64,+1:24:27,Schachmann Maximilian ,Soudal Quick-Step,,00:29:13,04:50:32,TRUE
12,17.07.2025,Auch,Hautacam,54,62,+1:23:41,Soler Marc,UAE Team Emirates - XRG,,00:29:13,04:50:32,TRUE
12,17.07.2025,Auch,Hautacam,55,38,+58:13,Blackmore Joseph ,Israel - Premier Tech,,00:29:13,04:50:32,TRUE
12,17.07.2025,Auch,Hautacam,56,47,+1:08:13,Campenaerts Victor,Team Visma | Lease a Bike,,00:30:07,04:51:26,TRUE
12,17.07.2025,Auch,Hautacam,57,78,+1:34:09,Hirschi Marc ,Tudor Pro Cycling Team,,00:30:14,04:51:33,TRUE
12,17.07.2025,Auch,Hautacam,58,110,+1:58:23,Barré Louis ,Intermarché - Wanty,,00:31:15,04:52:34,TRUE
12,17.07.2025,Auch,Hautacam,59,42,+1:01:23,Baudin Alex,EF Education - EasyPost,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,60,32,+52:31,Meurisse Xandro,Alpecin - Deceuninck,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,61,34,+55:00,Benoot Tiesj ,Team Visma | Lease a Bike,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,62,45,+1:07:52,Eenkhoorn Pascal,Soudal Quick-Step,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,63,100,+1:45:48,Pithie Laurence ,Red Bull - BORA - hansgrohe,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,64,60,+1:20:19,Oliveira Nelson,Movistar Team,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,65,52,+1:12:59,Powless Neilson,EF Education - EasyPost,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,66,37,+58:11,Pacher Quentin,Groupama - FDJ,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,67,82,+1:37:11,Barthe Cyril,Groupama - FDJ,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,68,70,+1:27:38,Tronchon Bastien,Decathlon AG2R La Mondiale Team,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,69,75,+1:32:24,Paret-Peintre Valentin,Soudal Quick-Step,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,70,148,+2:31:49,Dillier Silvan,Alpecin - Deceuninck,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,71,81,+1:36:28,Lutsenko Alexey ,Israel - Premier Tech,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,72,61,+1:23:21,Stuyven Jasper,Lidl - Trek,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,73,77,+1:33:29,Naesen Oliver,Decathlon AG2R La Mondiale Team,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,74,111,+2:00:17,Rickaert Jonas,Alpecin - Deceuninck,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,75,48,+1:08:26,Hoelgaard Markus,Uno-X Mobility,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,76,74,+1:31:59,Verstrynge Emiel,Alpecin - Deceuninck,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,77,80,+1:35:49,Champoussin Clément,XDS Astana Team,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,78,97,+1:44:57,Barta Will,Movistar Team,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,79,119,+2:05:32,Vermeersch Gianni,Alpecin - Deceuninck,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,80,88,+1:40:14,Van Moer Brent,Lotto,,00:31:22,04:52:41,TRUE
12,17.07.2025,Auch,Hautacam,81,122,+2:10:41,Märkl Niklas,Team Picnic PostNL,,00:31:43,04:53:02,TRUE
12,17.07.2025,Auch,Hautacam,82,105,+1:52:54,Politt Nils,UAE Team Emirates - XRG,,00:31:43,04:53:02,TRUE
12,17.07.2025,Auch,Hautacam,83,131,+2:20:34,Flynn Sean,Team Picnic PostNL,,00:32:53,04:54:12,TRUE
12,17.07.2025,Auch,Hautacam,84,79,+1:34:38,Mayrhofer Marius,Tudor Pro Cycling Team,,00:32:59,04:54:18,TRUE
12,17.07.2025,Auch,Hautacam,85,46,+1:08:04,Simmons Quinn,Lidl - Trek,,00:33:03,04:54:22,TRUE
12,17.07.2025,Auch,Hautacam,86,57,+1:17:44,van den Broek Frank,Team Picnic PostNL,,00:33:14,04:54:33,TRUE
12,17.07.2025,Auch,Hautacam,87,104,+1:51:23,Groves Kaden,Alpecin - Deceuninck,,00:33:18,04:54:37,TRUE
12,17.07.2025,Auch,Hautacam,88,92,+1:44:12,Abrahamsen Jonas,Uno-X Mobility,,00:33:24,04:54:43,TRUE
12,17.07.2025,Auch,Hautacam,89,58,+1:17:50,Thomas Geraint,INEOS Grenadiers,,00:33:30,04:54:49,TRUE
12,17.07.2025,Auch,Hautacam,90,27,+48:36,Grégoire Romain,Groupama - FDJ,,00:33:40,04:54:59,TRUE
12,17.07.2025,Auch,Hautacam,91,67,+1:25:43,Alaphilippe Julian ,Tudor Pro Cycling Team,,00:34:01,04:55:20,TRUE
12,17.07.2025,Auch,Hautacam,92,49,+1:11:03,Delettre Alexandre,Team TotalEnergies,,00:34:01,04:55:20,TRUE
12,17.07.2025,Auch,Hautacam,93,40,+58:53,van der Poel Mathieu ,Alpecin - Deceuninck,,00:34:01,04:55:20,TRUE
12,17.07.2025,Auch,Hautacam,94,93,+1:44:30,Teunissen Mike,XDS Astana Team,,00:34:33,04:55:52,TRUE
12,17.07.2025,Auch,Hautacam,95,87,+1:39:52,Foss Tobias ,INEOS Grenadiers,,00:34:57,04:56:16,TRUE
12,17.07.2025,Auch,Hautacam,96,84,+1:37:49,Valgren Michael,EF Education - EasyPost,,00:34:57,04:56:16,TRUE
12,17.07.2025,Auch,Hautacam,97,102,+1:50:17,Martinez Lenny ,Bahrain - Victorious,,00:35:45,04:57:04,TRUE
12,17.07.2025,Auch,Hautacam,98,136,+2:24:53,Rutsch Jonas,Intermarché - Wanty,,00:36:27,04:57:46,TRUE
12,17.07.2025,Auch,Hautacam,99,169,+2:45:18,van Sintmaartensdijk Roel,Intermarché - Wanty,,00:36:27,04:57:46,TRUE
12,17.07.2025,Auch,Hautacam,100,53,+1:15:20,Laurance Axel ,INEOS Grenadiers,,00:37:00,04:58:19,TRUE
12,17.07.2025,Auch,Hautacam,101,139,+2:28:08,Rex Laurenz ,Intermarché - Wanty,,00:37:00,04:58:19,TRUE
12,17.07.2025,Auch,Hautacam,102,118,+2:04:21,Russo Clément,Groupama - FDJ,,00:37:08,04:58:27,TRUE
12,17.07.2025,Auch,Hautacam,103,129,+2:16:52,Penhoët Paul ,Groupama - FDJ,,00:37:08,04:58:27,TRUE
12,17.07.2025,Auch,Hautacam,104,171,+2:51:29,Vercher Mattéo,Team TotalEnergies,,00:37:10,04:58:29,TRUE
12,17.07.2025,Auch,Hautacam,105,86,+1:39:00,Schmid Mauro ,Team Jayco AlUla,,00:37:10,04:58:29,TRUE
12,17.07.2025,Auch,Hautacam,106,56,+1:17:07,Burgaudeau Mathieu,Team TotalEnergies,,00:37:10,04:58:29,TRUE
12,17.07.2025,Auch,Hautacam,107,117,+2:03:52,Turgis Anthony ,Team TotalEnergies,,00:37:15,04:58:34,TRUE
12,17.07.2025,Auch,Hautacam,108,157,+2:34:49,Van Eetvelt Lennert,Lotto,,00:37:21,04:58:40,TRUE
12,17.07.2025,Auch,Hautacam,109,55,+1:16:41,Berckmoes Jenno,Lotto,,00:38:01,04:59:20,TRUE
12,17.07.2025,Auch,Hautacam,110,152,+2:32:49,Durbridge Luke ,Team Jayco AlUla,,00:38:01,04:59:20,TRUE
12,17.07.2025,Auch,Hautacam,111,115,+2:02:53,Swift Connor ,INEOS Grenadiers,,00:38:01,04:59:20,TRUE
12,17.07.2025,Auch,Hautacam,112,114,+2:02:25,García Cortina Iván,Movistar Team,,00:38:28,04:59:47,TRUE
12,17.07.2025,Auch,Hautacam,113,145,+2:30:49,Page Hugo,Intermarché - Wanty,,00:38:42,05:00:01,TRUE
12,17.07.2025,Auch,Hautacam,114,76,+1:32:42,Aranburu Alex,Cofidis,,00:39:03,05:00:22,TRUE
12,17.07.2025,Auch,Hautacam,115,149,+2:32:16,Braet Vito,Intermarché - Wanty,,00:39:03,05:00:22,TRUE
12,17.07.2025,Auch,Hautacam,116,96,+1:44:41,Asgreen Kasper,EF Education - EasyPost,,00:39:19,05:00:38,TRUE
12,17.07.2025,Auch,Hautacam,117,130,+2:20:32,Girmay Biniam,Intermarché - Wanty,,00:39:23,05:00:42,TRUE
12,17.07.2025,Auch,Hautacam,118,66,+1:24:54,van Aert Wout,Team Visma | Lease a Bike,,00:39:25,05:00:44,TRUE
12,17.07.2025,Auch,Hautacam,119,124,+2:15:48,Ackermann Pascal,Israel - Premier Tech,,00:39:25,05:00:44,TRUE
12,17.07.2025,Auch,Hautacam,120,126,+2:16:39,Watson Samuel,INEOS Grenadiers,,00:39:25,05:00:44,TRUE
12,17.07.2025,Auch,Hautacam,121,85,+1:38:47,Neilands Krists,Israel - Premier Tech,,00:39:25,05:00:44,TRUE
12,17.07.2025,Auch,Hautacam,122,113,+2:02:14,Sepúlveda Eduardo,Lotto,,00:39:30,05:00:49,TRUE
12,17.07.2025,Auch,Hautacam,123,91,+1:43:45,Leknessund Andreas,Uno-X Mobility,,00:39:37,05:00:56,TRUE
12,17.07.2025,Auch,Hautacam,124,156,+2:34:39,van Dijke Mick,Red Bull - BORA - hansgrohe,,00:39:52,05:01:11,TRUE
12,17.07.2025,Auch,Hautacam,125,120,+2:06:10,Albanese Vincenzo,EF Education - EasyPost,,00:39:52,05:01:11,TRUE
12,17.07.2025,Auch,Hautacam,126,162,+2:36:59,Boivin Guillaume,Israel - Premier Tech,,00:39:56,05:01:15,TRUE
12,17.07.2025,Auch,Hautacam,127,153,+2:33:10,Naberman Tim,Team Picnic PostNL,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,128,140,+2:28:20,Bittner Pavel,Team Picnic PostNL,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,129,103,+1:50:37,Andresen Tobias Lund,Team Picnic PostNL,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,130,127,+2:16:48,van Poppel Danny,Red Bull - BORA - hansgrohe,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,131,133,+2:21:56,Stewart Jake,Israel - Premier Tech,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,132,134,+2:22:20,Affini Edoardo,Team Visma | Lease a Bike,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,133,89,+1:41:15,Moscon Gianni,Red Bull - BORA - hansgrohe,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,134,138,+2:27:47,Capiot Amaury,Arkéa - B&B Hotels,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,135,112,+2:00:29,Louvel Matis,Israel - Premier Tech,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,136,144,+2:30:48,Renard Alexis,Cofidis,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,137,121,+2:06:30,Stannard Robert ,Bahrain - Victorious,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,138,168,+2:43:43,Lienhard Fabian,Tudor Pro Cycling Team,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,139,147,+2:31:15,Merlier Tim,Soudal Quick-Step,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,140,150,+2:32:22,Van Lerberghe Bert,Soudal Quick-Step,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,141,161,+2:36:50,Drizners Jarrad ,Lotto,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,142,132,+2:21:21,Plapp Luke,Team Jayco AlUla,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,143,106,+1:53:46,Touzé Damien,Cofidis,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,144,98,+1:45:16,Haller Marco,Tudor Pro Cycling Team,,00:40:07,05:01:26,TRUE
12,17.07.2025,Auch,Hautacam,145,163,+2:39:57,Grignard Sébastien,Lotto,,00:40:15,05:01:34,TRUE
12,17.07.2025,Auch,Hautacam,146,95,+1:44:40,Teuns Dylan ,Cofidis,,00:40:17,05:01:36,TRUE
12,17.07.2025,Auch,Hautacam,147,108,+1:57:32,Wright Fred ,Bahrain - Victorious,,00:40:31,05:01:50,TRUE
12,17.07.2025,Auch,Hautacam,148,137,+2:25:48,De Lie Arnaud,Lotto,,00:40:55,05:02:14,TRUE
12,17.07.2025,Auch,Hautacam,149,164,+2:41:35,Gradek Kamil,Bahrain - Victorious,,00:41:04,05:02:23,TRUE
12,17.07.2025,Auch,Hautacam,150,146,+2:30:53,Fredheim Stian ,Uno-X Mobility,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,151,125,+2:16:22,Dainese Alberto,Tudor Pro Cycling Team,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,152,165,+2:42:22,Fedorov Yevgeniy,XDS Astana Team,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,153,151,+2:32:33,Milan Jonathan,Lidl - Trek,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,154,158,+2:35:30,Bauhaus Phil,Bahrain - Victorious,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,155,128,+2:16:50,Mohorič Matej,Bahrain - Victorious,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,156,167,+2:43:10,Theuns Edward,Lidl - Trek,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,157,123,+2:12:58,Nys Thibau ,Lidl - Trek,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,158,142,+2:29:21,Askey Lewis,Groupama - FDJ,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,159,94,+1:44:40,Skujiņš Toms,Lidl - Trek,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,160,159,+2:35:33,Démare Arnaud,Arkéa - B&B Hotels,,00:41:49,05:03:08,TRUE
12,17.07.2025,Auch,Hautacam,161,166,+2:42:57,Consonni Simone,Lidl - Trek,,00:42:00,05:03:19,TRUE
12,17.07.2025,Auch,Hautacam,162,160,+2:36:27,Ballerini Davide,XDS Astana Team,,00:42:00,05:03:19,TRUE
12,17.07.2025,Auch,Hautacam,163,90,+1:42:39,Johannessen Anders Halland,Uno-X Mobility,,00:42:05,05:03:24,TRUE
12,17.07.2025,Auch,Hautacam,164,154,+2:33:48,Thomas Benjamin,Cofidis,,00:42:11,05:03:30,TRUE
12,17.07.2025,Auch,Hautacam,165,170,+2:46:40,Meeus Jordi,Red Bull - BORA - hansgrohe,,00:42:21,05:03:40,TRUE
12,17.07.2025,Auch,Hautacam,166,141,+2:29:05,Groenewegen Dylan,Team Jayco AlUla,,00:43:20,05:04:39,TRUE
12,17.07.2025,Auch,Hautacam,167,101,+1:46:01,Trentin Matteo ,Tudor Pro Cycling Team,,00:43:29,05:04:48,TRUE
12,17.07.2025,Auch,Hautacam,168,143,+2:30:17,Cort Magnus,Uno-X Mobility,,00:43:31,05:04:50,TRUE
12,17.07.2025,Auch,Hautacam,169,135,+2:24:26,Reinders Elmar,Team Jayco AlUla,,00:43:31,05:04:50,TRUE
12,17.07.2025,Auch,Hautacam,170,155,+2:34:15,Mezgec Luka,Team Jayco AlUla,,00:44:03,05:05:22,TRUE
12,17.07.2025,Auch,Hautacam,171,116,+2:03:05,Coquard Bryan,Cofidis,,00:44:03,05:05:22,TRUE
12,17.07.2025,Auch,Hautacam,DNS,,,Bol Cees,XDS Astana Team,,,,FALSE
