stage,stage_date,stage_start,stage_finish,stage_rank,gc_rank,gc_gap,rider_name,team_name,bonus_sec,gap_time,stage_time,did_finish
4,08.07.2025,Amiens Métropole,Rouen,14,30,+2:54,Narváez Jhonatan,UAE Team Emirates - XRG,,00:00:30,03:50:59,TRUE
4,08.07.2025,Amiens Métropole,Rouen,15,11,+1:17,Johannessen Tobias Halland,Uno-X Mobility,,00:00:30,03:50:59,TRUE
4,08.07.2025,Amiens Métropole,Rouen,16,26,+2:17,Benoot Tiesj,Team Visma | Lease a Bike,,00:00:32,03:51:01,TRUE
4,08.07.2025,Amiens Métropole,Rouen,17,6,+0:48,Mas Enric,Movistar Team,,00:00:32,03:51:01,TRUE
4,08.07.2025,Amiens Métropole,Rouen,18,13,+1:27,Roglič Primož,Red Bull - BORA - hansgrohe,,00:00:32,03:51:01,TRUE
4,08.07.2025,Amiens Métropole,Rouen,19,43,+6:06,Lutsenko Alexey,Israel - Premier Tech,,00:00:32,03:51:01,TRUE
4,08.07.2025,Amiens Métropole,Rouen,20,14,+1:30,Hirschi Marc,Tudor Pro Cycling Team,,00:00:35,03:51:04,TRUE
4,08.07.2025,Amiens Métropole,Rouen,21,34,+4:06,Aranburu Alex,Cofidis,,00:00:38,03:51:07,TRUE
4,08.07.2025,Amiens Métropole,Rouen,22,21,+2:04,Jegat Jordan,Team TotalEnergies,,00:00:38,03:51:07,TRUE
4,08.07.2025,Amiens Métropole,Rouen,23,53,+8:11,Laurance Axel,INEOS Grenadiers,,00:00:39,03:51:08,TRUE
4,08.07.2025,Amiens Métropole,Rouen,24,36,+4:19,Meurisse Xandro,Alpecin - Deceuninck,,00:00:39,03:51:08,TRUE
4,08.07.2025,Amiens Métropole,Rouen,25,89,+17:10,Champoussin Clément,XDS Astana Team,,00:00:39,03:51:08,TRUE
4,08.07.2025,Amiens Métropole,Rouen,26,24,+2:05,Teuns Dylan,Cofidis,,00:00:39,03:51:08,TRUE
4,08.07.2025,Amiens Métropole,Rouen,27,22,+2:05,Rodríguez Carlos,INEOS Grenadiers,,00:00:39,03:51:08,TRUE
4,08.07.2025,Amiens Métropole,Rouen,28,23,+2:05,Haig Jack,Bahrain - Victorious,,00:00:39,03:51:08,TRUE
4,08.07.2025,Amiens Métropole,Rouen,29,18,+1:49,Berckmoes Jenno,Lotto,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,30,15,+1:41,Blackmore Joseph,Israel - Premier Tech,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,31,45,+6:59,Rodríguez Cristián,Arkéa - B&B Hotels,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,32,19,+1:49,Gall Felix,Decathlon AG2R La Mondiale Team,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,33,20,+1:49,Lipowitz Florian,Red Bull - BORA - hansgrohe,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,34,17,+1:49,Buitrago Santiago,Bahrain - Victorious,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,35,28,+2:20,Cras Steff,Team TotalEnergies,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,36,48,+7:41,Velasco Simone,XDS Astana Team,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,37,16,+1:49,Martin Guillaume,Groupama - FDJ,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,38,27,+2:20,Madouas Valentin,Groupama - FDJ,,00:00:54,03:51:23,TRUE
4,08.07.2025,Amiens Métropole,Rouen,39,41,+5:52,Barguil Warren,Team Picnic PostNL,,00:01:08,03:51:37,TRUE
4,08.07.2025,Amiens Métropole,Rouen,40,25,+2:16,Buchmann Emanuel,Cofidis,,00:01:21,03:51:50,TRUE
4,08.07.2025,Amiens Métropole,Rouen,41,52,+8:03,Schmid Mauro,Team Jayco AlUla,,00:01:49,03:52:18,TRUE
4,08.07.2025,Amiens Métropole,Rouen,42,55,+8:33,Dunbar Eddie,Team Jayco AlUla,,00:01:49,03:52:18,TRUE
4,08.07.2025,Amiens Métropole,Rouen,43,29,+2:36,O'Connor Ben,Team Jayco AlUla,,00:01:49,03:52:18,TRUE
4,08.07.2025,Amiens Métropole,Rouen,44,76,+13:39,Barré Louis,Intermarché - Wanty,,00:01:49,03:52:18,TRUE
4,08.07.2025,Amiens Métropole,Rouen,45,35,+4:17,Healy Ben,EF Education - EasyPost,,00:01:53,03:52:22,TRUE
4,08.07.2025,Amiens Métropole,Rouen,46,38,+5:21,Tronchon Bastien,Decathlon AG2R La Mondiale Team,,00:01:53,03:52:22,TRUE
4,08.07.2025,Amiens Métropole,Rouen,47,47,+7:36,Trentin Matteo,Tudor Pro Cycling Team,,00:02:17,03:52:46,TRUE
4,08.07.2025,Amiens Métropole,Rouen,48,59,+9:35,Burgaudeau Mathieu,Team TotalEnergies,,00:02:17,03:52:46,TRUE
4,08.07.2025,Amiens Métropole,Rouen,49,31,+3:12,Delettre Alexandre,Team TotalEnergies,,00:02:17,03:52:46,TRUE
4,08.07.2025,Amiens Métropole,Rouen,50,32,+3:25,Powless Neilson,EF Education - EasyPost,,00:02:30,03:52:59,TRUE
4,08.07.2025,Amiens Métropole,Rouen,51,33,+3:56,Kuss Sepp,Team Visma | Lease a Bike,,00:02:30,03:52:59,TRUE
4,08.07.2025,Amiens Métropole,Rouen,52,60,+10:07,Izagirre Ion,Cofidis,,00:02:34,03:53:03,TRUE
4,08.07.2025,Amiens Métropole,Rouen,53,90,+17:10,Nys Thibau,Lidl - Trek,,00:02:34,03:53:03,TRUE
4,08.07.2025,Amiens Métropole,Rouen,54,69,+12:19,Vlasov Aleksandr,Red Bull - BORA - hansgrohe,,00:03:08,03:53:37,TRUE
4,08.07.2025,Amiens Métropole,Rouen,55,71,+12:27,Costiou Ewen,Arkéa - B&B Hotels,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,56,39,+5:24,Venturini Clément,Arkéa - B&B Hotels,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,57,58,+9:29,Eenkhoorn Pascal,Soudal Quick-Step,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,58,82,+16:27,Johannessen Anders Halland,Uno-X Mobility,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,59,86,+16:54,Higuita Sergio,XDS Astana Team,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,60,67,+11:47,Yates Simon,Team Visma | Lease a Bike,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,61,57,+9:29,Hoelgaard Markus,Uno-X Mobility,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,62,42,+6:00,Andresen Tobias Lund,Team Picnic PostNL,,00:03:31,03:54:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,63,56,+9:18,Pacher Quentin,Groupama - FDJ,,00:03:44,03:54:13,TRUE
4,08.07.2025,Amiens Métropole,Rouen,64,49,+7:44,Neilands Krists,Israel - Premier Tech,,00:04:06,03:54:35,TRUE
4,08.07.2025,Amiens Métropole,Rouen,65,74,+12:58,Oliveira Nelson,Movistar Team,,00:04:14,03:54:43,TRUE
4,08.07.2025,Amiens Métropole,Rouen,66,44,+6:10,Sweeny Harry,EF Education - EasyPost,,00:04:25,03:54:54,TRUE
4,08.07.2025,Amiens Métropole,Rouen,67,51,+7:59,Wellens Tim,UAE Team Emirates - XRG,,00:04:45,03:55:14,TRUE
4,08.07.2025,Amiens Métropole,Rouen,68,70,+12:25,Campenaerts Victor,Team Visma | Lease a Bike,,00:04:45,03:55:14,TRUE
4,08.07.2025,Amiens Métropole,Rouen,69,117,+21:16,Leknessund Andreas,Uno-X Mobility,,00:04:45,03:55:14,TRUE
4,08.07.2025,Amiens Métropole,Rouen,70,91,+17:16,Simmons Quinn,Lidl - Trek,,00:06:07,03:56:36,TRUE
4,08.07.2025,Amiens Métropole,Rouen,71,66,+11:31,Stuyven Jasper,Lidl - Trek,,00:06:12,03:56:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,72,79,+14:44,Mühlberger Gregor,Movistar Team,,00:06:12,03:56:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,73,75,+13:18,Alaphilippe Julian,Tudor Pro Cycling Team,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,74,50,+7:57,Thomas Geraint,INEOS Grenadiers,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,75,88,+17:08,Arensman Thymen,INEOS Grenadiers,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,76,103,+19:54,Rutsch Jonas,Intermarché - Wanty,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,77,87,+17:08,Yates Adam,UAE Team Emirates - XRG,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,78,116,+21:07,Schachmann Maximilian,Soudal Quick-Step,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,79,105,+19:54,Sivakov Pavel,UAE Team Emirates - XRG,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,80,106,+19:54,Armirail Bruno,Decathlon AG2R La Mondiale Team,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,81,72,+12:29,Foss Tobias,INEOS Grenadiers,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,82,64,+11:20,Scotson Callum,Decathlon AG2R La Mondiale Team,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,83,54,+8:16,Groves Kaden,Alpecin - Deceuninck,,00:06:31,03:57:00,TRUE
4,08.07.2025,Amiens Métropole,Rouen,84,77,+14:12,Vermeersch Gianni,Alpecin - Deceuninck,,00:08:14,03:58:43,TRUE
4,08.07.2025,Amiens Métropole,Rouen,85,78,+14:15,Louvel Matis,Israel - Premier Tech,,00:08:17,03:58:46,TRUE
4,08.07.2025,Amiens Métropole,Rouen,86,104,+19:54,Haller Marco,Tudor Pro Cycling Team,,00:08:41,03:59:10,TRUE
4,08.07.2025,Amiens Métropole,Rouen,87,62,+10:28,Berthet Clément,Decathlon AG2R La Mondiale Team,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,88,109,+20:15,Fredheim Stian,Uno-X Mobility,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,89,102,+19:39,Thomas Benjamin,Cofidis,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,90,80,+15:00,Naesen Oliver,Decathlon AG2R La Mondiale Team,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,91,124,+22:25,Politt Nils,UAE Team Emirates - XRG,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,92,61,+10:28,Wright Fred,Bahrain - Victorious,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,93,65,+11:26,Van Wilder Ilan,Soudal Quick-Step,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,94,113,+20:52,Woods Michael,Israel - Premier Tech,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,95,85,+16:47,Soler Marc,UAE Team Emirates - XRG,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,96,93,+17:29,Zimmermann Georg,Intermarché - Wanty,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,97,84,+16:36,Swift Connor,INEOS Grenadiers,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,98,68,+11:51,Touzé Damien,Cofidis,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,99,63,+10:28,Coquard Bryan,Cofidis,,00:09:02,03:59:31,TRUE
4,08.07.2025,Amiens Métropole,Rouen,100,121,+21:46,Askey Lewis,Groupama - FDJ,,00:09:24,03:59:53,TRUE
4,08.07.2025,Amiens Métropole,Rouen,101,73,+12:50,Skujiņš Toms,Lidl - Trek,,00:09:34,04:00:03,TRUE
4,08.07.2025,Amiens Métropole,Rouen,102,119,+21:23,Van Moer Brent,Lotto,,00:09:34,04:00:03,TRUE
4,08.07.2025,Amiens Métropole,Rouen,103,92,+17:21,Moscon Gianni,Red Bull - BORA - hansgrohe,,00:09:48,04:00:17,TRUE
4,08.07.2025,Amiens Métropole,Rouen,104,99,+19:14,van den Broek Frank,Team Picnic PostNL,,00:10:57,04:01:26,TRUE
4,08.07.2025,Amiens Métropole,Rouen,105,107,+20:06,Stewart Jake,Israel - Premier Tech,,00:11:10,04:01:39,TRUE
4,08.07.2025,Amiens Métropole,Rouen,106,150,+26:46,Martinez Lenny ,Bahrain - Victorious,,00:12:16,04:02:45,TRUE
4,08.07.2025,Amiens Métropole,Rouen,107,96,+18:33,Abrahamsen Jonas ,Uno-X Mobility,,00:12:29,04:02:58,TRUE
4,08.07.2025,Amiens Métropole,Rouen,108,112,+20:34,van den Berg Marijn,EF Education - EasyPost,,00:12:29,04:02:58,TRUE
4,08.07.2025,Amiens Métropole,Rouen,109,145,+25:56,Naberman Tim,Team Picnic PostNL,,00:12:33,04:03:02,TRUE
4,08.07.2025,Amiens Métropole,Rouen,110,137,+24:11,Affini Edoardo,Team Visma | Lease a Bike,,00:12:33,04:03:02,TRUE
4,08.07.2025,Amiens Métropole,Rouen,111,131,+23:46,García Cortina Iván,Movistar Team,,00:12:33,04:03:02,TRUE
4,08.07.2025,Amiens Métropole,Rouen,112,83,+16:36,Asgreen Kasper ,EF Education - EasyPost,,00:12:58,04:03:27,TRUE
4,08.07.2025,Amiens Métropole,Rouen,113,149,+26:43,Sepúlveda Eduardo,Lotto,,00:13:20,04:03:49,TRUE
4,08.07.2025,Amiens Métropole,Rouen,114,122,+22:00,Mayrhofer Marius,Tudor Pro Cycling Team,,00:13:55,04:04:24,TRUE
4,08.07.2025,Amiens Métropole,Rouen,115,81,+15:42,Watson Samuel,INEOS Grenadiers,,00:13:57,04:04:26,TRUE
4,08.07.2025,Amiens Métropole,Rouen,116,125,+22:25,Pithie Laurence,Red Bull - BORA - hansgrohe,,00:13:57,04:04:26,TRUE
4,08.07.2025,Amiens Métropole,Rouen,117,172,+29:53,Storer Michael,Tudor Pro Cycling Team,,00:13:57,04:04:26,TRUE
4,08.07.2025,Amiens Métropole,Rouen,118,162,+27:23,Durbridge Luke,Team Jayco AlUla,,00:13:57,04:04:26,TRUE
4,08.07.2025,Amiens Métropole,Rouen,119,127,+23:08,Reinders Elmar,Team Jayco AlUla,,00:13:57,04:04:26,TRUE
4,08.07.2025,Amiens Métropole,Rouen,120,143,+25:49,Groenewegen Dylan,Team Jayco AlUla,,00:13:57,04:04:26,TRUE
4,08.07.2025,Amiens Métropole,Rouen,121,146,+26:16,De Lie Arnaud,Lotto,,00:14:24,04:04:53,TRUE
4,08.07.2025,Amiens Métropole,Rouen,122,95,+18:13,Turgis Anthony,Team TotalEnergies,,00:14:35,04:05:04,TRUE
4,08.07.2025,Amiens Métropole,Rouen,123,141,+25:12,Le Berre Mathis,Arkéa - B&B Hotels,,00:14:35,04:05:04,TRUE
4,08.07.2025,Amiens Métropole,Rouen,124,115,+20:55,Page Hugo,Intermarché - Wanty,,00:14:35,04:05:04,TRUE
4,08.07.2025,Amiens Métropole,Rouen,125,110,+20:31,Russo Clément,Groupama - FDJ,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,126,111,+20:31,Barthe Cyril,Groupama - FDJ,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,127,98,+18:50,Penhoët Paul,Groupama - FDJ,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,128,133,+23:56,De Buyst Jasper,Lotto,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,129,97,+18:50,Teunissen Mike,XDS Astana Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,130,168,+28:35,Rex Laurenz,Intermarché - Wanty,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,131,140,+24:55,Flynn Sean,Team Picnic PostNL,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,132,108,+20:14,Bittner Pavel,Team Picnic PostNL,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,133,138,+24:23,Mohorič Matej,Bahrain - Victorious,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,134,151,+26:54,Merlier Tim,Soudal Quick-Step,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,135,163,+27:31,Van Lerberghe Bert,Soudal Quick-Step,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,136,155,+27:01,Démare Arnaud,Arkéa - B&B Hotels,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,137,132,+23:56,Capiot Amaury,Arkéa - B&B Hotels,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,138,167,+28:35,Grignard Sébastien,Lotto,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,139,101,+19:29,Gachignard Thomas ,Team TotalEnergies,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,140,134,+23:56,Renard Alexis,Cofidis,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,141,157,+27:04,van Poppel Danny,Red Bull - BORA - hansgrohe,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,142,126,+22:46,Albanese Vincenzo,EF Education - EasyPost,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,143,94,+17:41,Valgren Michael,EF Education - EasyPost,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,144,153,+27:00,Bauhaus Phil,Bahrain - Victorious,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,145,142,+25:31,van Dijke Mick,Red Bull - BORA - hansgrohe,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,146,136,+24:08,García Pierna Raúl,Arkéa - B&B Hotels,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,147,144,+25:49,Jeannière Emilien,Team TotalEnergies,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,148,175,+31:40,Rubio Einer,Movistar Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,149,174,+31:01,Romeo Iván,Movistar Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,150,176,+31:43,Castrillo Pablo,Movistar Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,151,135,+23:56,Van Eetvelt Lennert,Lotto,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,152,160,+27:04,Cort Magnus,Uno-X Mobility,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,153,170,+28:51,Gradek Kamil,Bahrain - Victorious,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,154,100,+19:18,Stannard Robert,Bahrain - Victorious,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,155,123,+22:07,Mezgec Luka,Team Jayco AlUla,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,156,130,+23:30,Rickaert Jonas,Alpecin - Deceuninck,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,157,169,+28:35,Verstrynge Emiel,Alpecin - Deceuninck,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,158,156,+27:04,Dainese Alberto,Tudor Pro Cycling Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,159,154,+27:01,Lienhard Fabian,Tudor Pro Cycling Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,160,178,+32:56,Barta Will,Movistar Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,161,177,+32:53,Dillier Silvan,Alpecin - Deceuninck,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,162,171,+29:48,Plapp Luke,Team Jayco AlUla,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,163,159,+27:04,Drizners Jarrad,Lotto,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,164,158,+27:04,Boivin Guillaume,Israel - Premier Tech,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,165,147,+26:21,Wærenskjold Søren,Uno-X Mobility,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,166,148,+26:25,Ackermann Pascal,Israel - Premier Tech,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,167,114,+20:55,Milan Jonathan,Lidl - Trek,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,168,128,+23:17,Märkl Niklas,Team Picnic PostNL,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,169,118,+21:17,Tejada Harold,XDS Astana Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,170,139,+24:43,Braet Vito,Intermarché - Wanty,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,171,179,+33:15,Bol Cees,XDS Astana Team,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,172,161,+27:23,Consonni Simone,Lidl - Trek,,00:15:12,04:05:41,TRUE
4,08.07.2025,Amiens Métropole,Rouen,173,164,+27:36,Ballerini Davide,XDS Astana Team,,00:15:44,04:06:13,TRUE
4,08.07.2025,Amiens Métropole,Rouen,174,129,+23:25,Cattaneo Mattia,Soudal Quick-Step,,00:15:46,04:06:15,TRUE
4,08.07.2025,Amiens Métropole,Rouen,175,181,+33:30,Fedorov Yevgeniy,XDS Astana Team,,00:15:46,04:06:15,TRUE
4,08.07.2025,Amiens Métropole,Rouen,176,166,+28:25,Theuns Edward,Lidl - Trek,,00:15:46,04:06:15,TRUE
4,08.07.2025,Amiens Métropole,Rouen,177,152,+26:55,Paret-Peintre Valentin,Soudal Quick-Step,,00:15:56,04:06:25,TRUE
4,08.07.2025,Amiens Métropole,Rouen,178,173,+30:45,van Sintmaartensdijk Roel,Intermarché - Wanty,,00:16:09,04:06:38,TRUE
4,08.07.2025,Amiens Métropole,Rouen,179,120,+21:44,Girmay Biniam,Intermarché - Wanty,,00:16:09,04:06:38,TRUE
4,08.07.2025,Amiens Métropole,Rouen,180,165,+28:01,Meeus Jordi,Red Bull - BORA - hansgrohe,,00:16:09,04:06:38,TRUE
4,08.07.2025,Amiens Métropole,Rouen,181,180,+33:19,Vercher Mattéo,Team TotalEnergies,,00:17:44,04:08:13,TRUE
